ace-can-imp	BEST3
ace-can-imp	ASCL1
ace-can-imp	SRRM4
ace-can-imp	NXPH2
ace-can-imp	HES6
ace-can-imp	GLRA3
ace-can-imp	DAAM2
ace-can-imp	EGFR
ace-can-imp	ST18
ace-can-imp	CRH
ace-can-imp	SLC1A2
ace-can-imp	ZNF385D
ace-can-imp	GADL1
ace-can-imp	GJA1
ace-can-imp	TCTEX1D1
ace-can-imp	STK32B
ace-can-imp	FEZF2
ace-can-imp	SST
ace-can-imp	SLC6A1
ace-can-imp	KIT
ace-can-imp	PREX2
ace-can-imp	C21orf58
ace-can-imp	NEUROD1
ace-can-imp	IGFBP7
ace-can-imp	EOMES
ace-can-imp	PRSS12
ace-can-imp	ITGA2
ace-can-imp	ENPP6
ace-can-imp	BMPER
ace-can-imp	COL1A2
ace-can-imp	PDZRN4
ace-can-imp	PPP1R16B
ace-can-imp	CALB2
ace-can-imp	FOS
ace-can-imp	KCNS3
ace-can-imp	RETREG1
ace-can-imp	NWD2
ace-can-imp	CPED1
ace-can-imp	UGT8
ace-can-imp	DPY19L1
ace-can-imp	CARHSP1
ace-can-imp	FGFBP3
ace-can-imp	EBF1
ace-can-imp	METAP1D
ace-can-imp	SLC9A9
ace-can-imp	TAC1
ace-can-imp	NHLH2
ace-can-imp	TSHZ1
ace-can-imp	KCNH5
ace-can-imp	GLIS3
ace-can-imp	RIT2
ace-can-imp	ATP10B
ace-can-imp	EYA2
ace-can-imp	ADAMTSL1
ace-can-imp	POU3F2
ace-can-imp	PCP4
ace-can-imp	SV2B
ace-can-imp	HS3ST4
ace-can-imp	CPNE8
ace-can-imp	ZNF804B
ace-can-imp	CCK
ace-can-imp	EPHA3
ace-can-imp	SLA
ace-can-imp	GLUL
ace-can-imp	RUNX1
ace-can-imp	NR3C2
ace-can-imp	SMC4
ace-can-imp	KNL1
ace-can-imp	CAMK2A
ace-can-imp	ZNF536
ace-can-imp	DLL3
ace-can-imp	APOLD1
ace-can-imp	BCL11B
ace-can-imp	SPOCK3
ace-can-imp	CREB5
ace-can-imp	CFAP299
ace-can-imp	GAD1
ace-can-imp	KCNIP4
ace-can-imp	KLHL14
ace-can-imp	FAM107A
ace-can-imp	STAT1
ace-can-imp	IFI6
ace-can-imp	COL4A5
ace-can-imp	GRM3
ace-can-imp	GRIN3A
ace-can-imp	SLC35F3
ace-can-imp	VIP
ace-can-imp	ASPM
ace-can-imp	TNR
ace-can-imp	MOXD1
ace-can-imp	NKAIN2
ace-can-imp	BNIP3
ace-can-imp	TCERG1L
ace-can-imp	EBF3
ace-can-imp	EPHA7
ace-can-imp	TCF7L2
ace-can-imp	SORCS3
ace-can-imp	VAV3
ace-can-imp	OLFM3
ace-can-imp	KCNQ5
ace-can-imp	COL24A1
ace-can-imp	HCRTR2
ace-can-imp	BCAS1
ace-can-imp	TSHZ2
ace-can-imp	IFIT1
ace-can-imp	IFIT3
ace-can-imp	SPATA6
ace-can-imp	CHRDL1
ace-can-imp	VEGFA
ace-can-imp	IL1RAPL2
ace-can-imp	KLHL4
ace-can-imp	ITM2A
ace-can-imp	PBX3
ace-can-imp	ID3
ace-can-imp	NRP1
ace-can-imp	SVIL
ace-can-imp	COL4A1
ace-can-imp	APBB1IP
ace-can-imp	GAD2
ace-can-imp	RORB
ace-can-imp	GPC5
ace-can-imp	KLHL1
ace-can-imp	KITLG
ace-can-imp	ARX
ace-can-imp	LHFPL6
ace-can-imp	SFRP1
ace-can-imp	MAB21L1
ace-can-imp	CNTLN
ace-can-imp	CD99
ace-can-imp	ADARB2
ace-can-imp	RRM2
ace-can-imp	DOCK8
ace-can-imp	OLIG1
ace-can-imp	SEMA5A
ace-can-imp	AQP4
ace-can-imp	MOBP
ace-can-imp	GPX3
ace-can-imp	ALK
ace-can-imp	GRIK1
ace-can-imp	TFPI
ace-can-imp	ZBBX
ace-can-imp	ABLIM1
ace-can-imp	SPP1
ace-can-imp	GLI3
ace-can-imp	KIAA1217
ace-can-imp	GRIN2A
